u_id,c_ref,qty,ts,loc
U_0054081,CON_003308,2.99,2024-08-05 17:49:18,UK
U_0054082,CON_001931,17.8,2024-04-07 02:48:42,ES
U_0054083,CON_001883,2.44,2024-05-09 12:03:28,??
U_0054084,CON_000094,23.1,2024-11-06 22:34:07,FR
U_0054085,CON_005105,14.1,2024-06-01 18:49:08,FR
U_0054086,CON_004767,0.84,2024-07-21 09:25:55,ES
U_0054087,CON_002539,5.24,2024-04-19 05:21:40,??
U_0054088,CON_003858,8.38,2024-05-20 05:02:55,UK
U_0054089,CON_005253,7.19,2024-08-03 09:51:05,ES
U_0054090,CON_004886,9.1,2024-05-27 00:21:16,??
U_0054091,CON_000820,4.45,2024-02-04 10:31:56,DE
U_0054092,CON_002497,18.81,2024-06-16 00:42:15,FR
U_0054093,CON_000840,2.52,2024-11-11 18:07:04,DE
U_0054094,CON_002576,0.79,2024-12-01 08:57:35,US
U_0054095,CON_005362,30.52,2024-03-03 01:55:11,??
U_0054096,CON_004723,8.44,2024-12-24 18:44:47,FR
U_0054097,CON_001524,8.61,2024-04-18 11:11:06,??
U_0054098,CON_004107,13.61,2024-11-25 13:57:10,??
U_0054099,CON_002474,4.38,2024-07-14 09:26:27,UK
U_0054100,CON_001136,3.91,2024-04-16 11:55:03,FR
U_0054101,CON_003828,23.83,2024-10-29 04:57:21,DE
U_0054102,CON_003114,3.91,2024-03-26 04:20:40,UK
U_0054103,CON_004017,0.65,2024-11-04 01:44:39,FR
U_0054104,CON_003742,2.94,2024-10-29 09:03:21,??
U_0054105,CON_002279,16.54,2024-12-11 19:57:40,ES
U_0054106,CON_000840,0.8,2024-08-02 00:45:21,US
U_0054107,CON_003551,10.09,2024-07-16 23:38:11,DE
U_0054108,CON_002754,2.48,2024-12-11 23:15:39,FR
U_0054109,CON_001983,10.96,2024-08-29 06:58:13,??
U_0054110,CON_003643,5.78,2024-10-27 00:25:40,DE
U_0054111,CON_002294,8.1,2024-03-25 12:18:52,US
U_0054112,CON_003344,2.23,2024-10-09 19:06:16,DE
U_0054113,CON_003073,1.47,2024-03-31 02:52:37,ES
U_0054114,CON_003611,0.52,2024-09-26 11:33:13,US
U_0054115,CON_004554,13.97,2024-01-17 01:38:03,ES
U_0054116,CON_002815,9.92,2024-09-10 01:00:15,UK
U_0054117,CON_003434,2.78,2024-10-04 06:54:35,??
U_0054118,CON_001688,14.51,2024-11-27 05:02:18,ES
U_0054119,CON_003632,14.35,2024-11-09 20:34:59,DE
U_0054120,CON_000831,1.19,2024-04-07 11:43:56,DE
U_0054121,CON_003096,10.01,2024-04-20 19:55:12,US
U_0054122,CON_002430,2.77,2024-08-07 09:17:31,UK
U_0054123,CON_001938,5.04,2024-10-15 18:21:51,ES
U_0054124,CON_003253,4.5,2024-07-31 01:01:27,DE
U_0054125,CON_000558,7.33,2024-01-27 06:19:47,DE
U_0054126,CON_005350,3.41,2024-11-15 05:34:56,FR
U_0054127,CON_000931,0.61,2024-10-07 17:59:24,FR
U_0054128,CON_000774,8.93,2024-07-21 20:37:41,US
U_0054129,CON_003317,25.87,2024-09-27 19:40:46,US
U_0054130,CON_004243,8.82,2024-08-25 20:32:05,FR
U_0054131,CON_003024,6.21,2024-11-08 16:32:05,DE
U_0054132,CON_004815,1.43,2024-05-03 17:32:54,UK
U_0054133,CON_003044,7.85,2024-11-20 11:26:42,UK
U_0054134,CON_001133,7.56,2024-07-19 15:51:37,??
U_0054135,CON_002546,7.71,2024-02-13 17:42:36,US
U_0054136,CON_000581,17.83,2024-11-24 00:12:05,US
U_0054137,CON_004049,10.08,2024-11-22 00:35:49,??
U_0054138,CON_000964,12.24,2024-02-25 01:58:50,FR
U_0054139,CON_003525,3.01,2024-03-23 21:44:42,FR
U_0054140,CON_004278,2.52,2024-10-17 13:43:37,UK
U_0054141,CON_004047,1.85,2024-09-04 08:36:18,ES
U_0054142,CON_002465,12.05,2024-07-17 07:27:13,DE
U_0054143,CON_004020,9.59,2024-09-20 12:37:30,ES
U_0054144,CON_004487,3.35,2024-08-30 17:25:37,DE
U_0054145,CON_001343,1.22,2024-11-13 03:56:46,UK
U_0054146,CON_002577,15.0,2024-09-19 09:20:12,ES
U_0054147,CON_003333,3.88,2024-06-01 03:42:16,US
U_0054148,CON_005228,1.68,2024-06-25 15:59:11,US
U_0054149,CON_002032,1.25,2024-03-26 05:32:47,UK
U_0054150,CON_002236,20.17,2024-08-18 11:22:23,UK
U_0054151,CON_001672,1.12,2024-06-28 09:51:50,ES
U_0054152,CON_001420,3.57,2024-08-20 18:45:42,US
U_0054153,CON_002660,8.0,2024-05-29 17:23:40,US
U_0054154,CON_000720,4.2,2024-01-11 11:39:07,??
U_0054155,CON_000083,5.19,2024-01-11 07:21:37,ES
U_0054156,CON_001005,12.98,2024-07-23 11:44:26,??
U_0054157,CON_000671,57.4,2024-06-11 07:42:28,US
U_0054158,CON_000222,5.04,2024-10-07 08:05:04,ES
U_0054159,CON_001357,3.81,2024-01-01 02:51:39,ES
U_0054160,CON_005391,4.18,2024-09-11 13:38:59,UK
U_0054161,CON_004561,3.68,2024-07-07 23:42:42,FR
U_0054162,CON_004288,5.14,2024-07-22 14:13:47,UK
U_0054163,CON_001664,3.24,2024-01-13 19:49:33,ES
U_0054164,CON_000961,4.97,2024-04-22 17:53:32,ES
U_0054165,CON_002195,23.27,2024-08-10 14:25:18,??
U_0054166,CON_004683,2.7,2024-08-14 00:37:35,US
U_0054167,CON_005464,8.44,2024-01-14 23:12:36,US
U_0054168,CON_000554,5.34,2024-03-25 22:04:57,UK
U_0054169,CON_002211,10.55,2024-03-21 22:10:08,UK
U_0054170,CON_000628,5.11,2024-03-04 05:40:04,FR
U_0054171,CON_000437,1.4,2024-10-13 01:11:25,DE
U_0054172,CON_000695,16.47,2024-10-11 14:46:13,FR
U_0054173,CON_000736,9.01,2024-09-21 23:09:35,ES
U_0054174,CON_001059,5.97,2024-11-25 15:56:44,UK
U_0054175,CON_000373,14.23,2024-11-11 11:05:05,UK
U_0054176,CON_000670,29.9,2024-05-28 02:51:00,FR
U_0054177,CON_005300,4.21,2024-03-17 04:48:02,FR
U_0054178,CON_003714,3.48,2024-02-09 20:24:27,US
U_0054179,CON_002503,11.21,2024-03-10 06:32:56,??
U_0054180,CON_003830,4.85,2024-11-05 04:15:42,FR
U_0054181,CON_002116,0.72,2024-12-11 08:16:28,ES
U_0054182,CON_004589,3.5,2024-09-16 14:28:46,US
U_0054183,CON_000764,13.23,2024-10-22 09:54:00,??
U_0054184,CON_002567,9.81,2024-05-09 02:03:41,US
U_0054185,CON_003892,15.89,2024-09-07 19:35:28,US
U_0054186,CON_004659,1.27,2024-02-10 02:27:34,FR
U_0054187,CON_003574,2.24,2024-10-29 13:35:15,DE
U_0054188,CON_000791,1.93,2024-09-16 07:33:49,DE
U_0054189,CON_004818,28.42,2024-10-22 14:43:57,UK
U_0054190,CON_002246,1.48,2024-06-30 20:23:26,??
U_0054191,CON_001061,7.29,2024-06-19 00:45:09,UK
U_0054192,CON_001547,8.02,2024-06-14 00:36:18,UK
U_0054193,CON_004102,7.72,2024-08-19 20:33:23,??
U_0054194,CON_000463,9.41,2024-07-25 05:03:10,ES
U_0054195,CON_001525,5.29,2024-03-21 12:01:26,DE
U_0054196,CON_000555,0.7,2024-09-17 06:32:43,??
U_0054197,CON_001416,9.66,2024-06-06 23:02:22,UK
U_0054198,CON_002110,2.64,2024-12-01 01:02:39,FR
U_0054199,CON_002639,0.63,2024-07-03 05:12:32,FR
U_0054200,CON_004416,1.49,2024-09-14 22:39:21,ES
U_0054201,CON_001263,2.71,2024-02-16 16:32:29,DE
U_0054202,CON_002152,4.53,2024-12-26 03:25:49,US
U_0054203,CON_003915,15.8,2024-12-11 04:01:30,US
U_0054204,CON_000072,6.15,2024-04-02 22:49:49,DE
U_0054205,CON_004170,5.11,2024-08-11 21:48:06,US
U_0054206,CON_000206,1.7,2024-01-08 08:26:58,DE
U_0054207,CON_004081,25.6,2024-12-13 16:27:39,FR
U_0054208,CON_000354,19.13,2024-08-02 20:13:40,ES
U_0054209,CON_004790,13.55,2024-08-03 18:26:40,FR
U_0054210,CON_001479,3.12,2024-05-19 23:09:45,UK
U_0054211,CON_003780,6.6,2024-11-28 08:04:37,UK
U_0054212,CON_004239,3.94,2024-09-15 22:24:37,??
U_0054213,CON_005274,4.13,2024-01-22 18:18:23,ES
U_0054214,CON_002974,0.6,2024-07-21 02:36:29,ES
U_0054215,CON_003676,1.21,2024-05-06 13:29:37,ES
U_0054216,CON_002206,25.99,2024-04-10 02:15:22,FR
U_0054217,CON_001582,7.53,2024-02-29 12:32:29,ES
U_0054218,CON_003357,0.05,2024-04-17 05:54:49,FR
U_0054219,CON_002361,13.25,2024-01-17 14:47:39,??
U_0054220,CON_001341,0.73,2024-02-16 13:51:06,??
U_0054221,CON_002704,9.85,2024-12-01 23:57:09,UK
U_0054222,CON_002249,7.76,2024-02-27 08:29:32,US
U_0054223,CON_001462,0.52,2024-10-27 22:40:06,US
U_0054224,CON_002537,6.06,2024-07-15 02:57:08,FR
U_0054225,CON_003784,0.39,2024-03-08 01:56:55,UK
U_0054226,CON_000498,0.53,2024-07-06 03:43:12,??
U_0054227,CON_001411,0.42,2024-03-15 15:42:20,DE
U_0054228,CON_003164,2.36,2024-02-03 17:29:23,DE
U_0054229,CON_005117,12.95,2024-05-22 21:14:48,??
U_0054230,CON_000886,3.6,2024-04-23 16:48:52,??
U_0054231,CON_005156,8.16,2024-02-27 22:44:51,DE
U_0054232,CON_002609,1.07,2024-02-03 23:15:42,UK
U_0054233,CON_005420,21.61,2024-11-23 14:20:42,UK
U_0054234,CON_002394,5.61,2024-02-20 21:17:25,ES
U_0054235,CON_003265,0.2,2024-05-18 19:13:56,DE
U_0054236,CON_003324,6.17,2024-07-19 03:11:19,??
U_0054237,CON_003575,1.63,2024-07-25 10:51:37,US
U_0054238,CON_004969,1.74,2024-06-30 08:15:39,US
U_0054239,CON_005127,7.34,2024-01-20 19:53:48,DE
U_0054240,CON_001079,2.05,2024-06-06 11:23:28,??
U_0054241,CON_000013,1.93,2024-05-05 14:49:18,FR
U_0054242,CON_003964,6.23,2024-12-12 12:30:28,US
U_0054243,CON_001428,2.15,2024-06-28 18:25:29,UK
U_0054244,CON_004684,0.94,2024-11-01 23:51:28,??
U_0054245,CON_003762,4.2,2024-01-21 10:50:54,??
U_0054246,CON_001222,0.43,2024-03-11 04:34:10,DE
U_0054247,CON_001078,18.86,2024-09-17 23:04:09,US
U_0054248,CON_001930,4.81,2024-12-27 18:33:53,??
U_0054249,CON_000952,0.11,2024-12-26 21:34:56,ES
U_0054250,CON_004287,2.04,2024-04-10 21:37:49,ES
U_0054251,CON_005309,25.33,2024-04-13 13:07:29,??
U_0054252,CON_003586,5.49,2024-10-07 22:13:07,UK
U_0054253,CON_000209,3.56,2024-05-22 06:47:26,FR
U_0054254,CON_004168,3.03,2024-02-28 05:16:33,ES
U_0054255,CON_003361,4.32,2024-01-22 20:04:51,??
U_0054256,CON_001973,1.9,2024-08-14 09:49:02,??
U_0054257,CON_001705,11.06,2024-07-23 21:55:44,??
U_0054258,CON_002479,5.68,2024-02-18 03:13:44,FR
U_0054259,CON_002267,11.14,2024-04-24 15:03:01,FR
U_0054260,CON_002871,2.35,2024-07-19 10:21:19,ES
U_0054261,CON_001889,0.01,2024-02-15 11:17:54,US
U_0054262,CON_004770,27.11,2024-08-02 11:58:16,??
U_0054263,CON_003601,5.74,2024-12-10 04:03:08,FR
U_0054264,CON_002949,0.66,2024-12-10 15:11:47,US
U_0054265,CON_000384,0.88,2024-05-24 14:02:17,DE
U_0054266,CON_004497,4.56,2024-04-24 20:07:50,DE
U_0054267,CON_001413,9.51,2024-07-27 13:47:25,FR
U_0054268,CON_004666,4.04,2024-01-20 03:25:22,ES
U_0054269,CON_005359,13.73,2024-09-09 17:47:23,UK
U_0054270,CON_000167,3.19,2024-05-22 01:30:10,ES
U_0054271,CON_001648,0.37,2024-09-23 09:47:00,US
U_0054272,CON_004208,0.07,2024-01-05 10:17:08,US
U_0054273,CON_002640,15.7,2024-01-19 06:15:05,UK
U_0054274,CON_003190,33.32,2024-12-16 10:26:47,FR
U_0054275,CON_004876,1.14,2024-10-06 01:36:52,DE
U_0054276,CON_004110,0.51,2024-08-28 04:04:38,FR
U_0054277,CON_000377,19.67,2024-07-20 03:35:16,UK
U_0054278,CON_001134,0.85,2024-05-10 14:23:37,FR
U_0054279,CON_004564,2.07,2024-02-05 22:27:49,ES
U_0054280,CON_002484,12.94,2024-06-16 14:26:02,ES
U_0054281,CON_002282,49.65,2024-07-14 00:31:08,UK
U_0054282,CON_000016,5.32,2024-05-25 00:59:43,ES
U_0054283,CON_001259,1.89,2024-01-06 22:22:22,ES
U_0054284,CON_003693,15.06,2024-05-03 13:34:01,??
U_0054285,CON_004240,4.01,2024-02-23 18:35:16,DE
U_0054286,CON_001640,2.55,2024-10-25 23:30:39,UK
U_0054287,CON_003440,5.39,2024-12-01 04:27:07,US
U_0054288,CON_001081,15.49,2024-08-10 03:32:25,FR
U_0054289,CON_005399,2.12,2024-04-04 22:27:24,??
U_0054290,CON_003101,4.41,2024-05-09 02:46:43,US
U_0054291,CON_004524,4.7,2024-04-09 02:05:05,US
U_0054292,CON_002261,14.31,2024-02-18 11:01:33,DE
U_0054293,CON_005063,9.02,2024-01-09 16:15:44,DE
U_0054294,CON_002426,12.13,2024-06-24 23:54:41,ES
U_0054295,CON_000892,9.46,2024-12-13 06:26:51,US
U_0054296,CON_002403,7.19,2024-11-30 12:16:53,UK
U_0054297,CON_003751,1.14,2024-03-27 20:02:31,FR
U_0054298,CON_004911,14.32,2024-06-22 11:45:09,ES
U_0054299,CON_000453,7.48,2024-11-01 10:53:33,UK
U_0054300,CON_002163,9.66,2024-02-28 03:54:17,ES
U_0054301,CON_002346,12.07,2024-01-21 16:34:56,UK
U_0054302,CON_003734,2.99,2024-07-24 04:43:18,ES
U_0054303,CON_002673,4.6,2024-11-18 11:47:37,FR
U_0054304,CON_000672,6.23,2024-07-16 22:55:42,UK
U_0054305,CON_002837,3.36,2024-02-19 10:04:00,ES
U_0054306,CON_001921,2.39,2024-03-11 14:34:49,FR
U_0054307,CON_004019,12.0,2024-05-18 04:46:25,??
U_0054308,CON_005186,11.21,2024-06-22 15:36:18,FR
U_0054309,CON_004962,14.26,2024-04-13 02:37:02,FR
U_0054310,CON_001366,9.54,2024-05-31 05:44:11,ES
U_0054311,CON_003284,2.99,2024-12-29 18:26:16,UK
U_0054312,CON_005227,3.17,2024-05-01 17:04:56,DE
U_0054313,CON_000147,6.0,2024-09-05 22:01:40,DE
U_0054314,CON_003534,14.44,2024-11-14 06:30:57,UK
U_0054315,CON_000173,3.4,2024-04-17 18:40:03,FR
U_0054316,CON_004423,11.62,2024-09-05 01:33:35,ES
U_0054317,CON_001059,2.92,2024-04-08 06:27:04,US
U_0054318,CON_002041,3.31,2024-07-22 18:08:14,US
U_0054319,CON_004240,11.17,2024-01-16 08:07:34,FR
U_0054320,CON_001201,9.08,2024-06-16 06:43:06,UK
U_0054321,CON_000094,1.87,2024-03-17 22:49:36,ES
U_0054322,CON_000134,14.04,2024-12-03 11:36:33,UK
U_0054323,CON_000113,12.28,2024-09-11 09:39:08,FR
U_0054324,CON_005215,12.77,2024-11-05 13:04:22,ES
U_0054325,CON_001412,5.08,2024-04-12 04:59:36,??
U_0054326,CON_004867,3.19,2024-11-21 20:25:57,DE
U_0054327,CON_003872,15.17,2024-04-24 20:43:10,UK
U_0054328,CON_004394,7.1,2024-10-15 12:04:02,UK
U_0054329,CON_000071,21.39,2024-06-02 08:05:16,FR
U_0054330,CON_003451,2.34,2024-07-18 02:52:06,UK
U_0054331,CON_005226,29.71,2024-01-16 14:23:33,FR
U_0054332,CON_003947,3.81,2024-03-04 07:39:20,??
U_0054333,CON_004525,3.88,2024-04-02 12:49:48,??
U_0054334,CON_001139,2.18,2024-04-22 23:03:34,??
U_0054335,CON_005128,26.83,2024-01-10 17:33:42,DE
U_0054336,CON_002197,0.32,2024-07-08 18:35:58,FR
U_0054337,CON_003457,5.13,2024-01-09 19:58:46,FR
U_0054338,CON_002573,3.64,2024-03-11 02:28:37,ES
U_0054339,CON_005174,1.39,2024-06-08 15:36:48,??
U_0054340,CON_002569,9.99,2024-12-26 20:44:25,??
U_0054341,CON_001660,18.29,2024-12-18 11:48:50,UK
U_0054342,CON_000040,2.23,2024-09-08 05:06:00,FR
U_0054343,CON_004994,5.51,2024-06-19 03:11:03,FR
U_0054344,CON_001208,6.91,2024-10-06 23:51:15,ES
U_0054345,CON_001223,3.96,2024-02-22 08:49:30,ES
U_0054346,CON_001483,20.36,2024-10-22 15:39:46,??
U_0054347,CON_001393,4.95,2024-09-11 23:47:13,UK
U_0054348,CON_000991,32.49,2024-06-15 17:28:19,ES
U_0054349,CON_001047,2.8,2024-01-17 01:55:08,UK
U_0054350,CON_004211,0.61,2024-02-12 01:06:22,??
U_0054351,CON_004486,6.84,2024-07-14 08:00:26,UK
U_0054352,CON_000848,13.87,2024-11-30 21:21:49,US
U_0054353,CON_003267,3.93,2024-07-26 11:49:54,US
U_0054354,CON_005108,1.64,2024-10-22 08:23:02,FR
U_0054355,CON_000172,10.72,2024-01-04 14:20:05,UK
U_0054356,CON_001678,2.53,2024-11-18 07:49:11,UK
U_0054357,CON_002624,11.75,2024-04-01 06:07:14,US
U_0054358,CON_004396,2.43,2024-07-22 08:42:59,??
U_0054359,CON_001779,6.52,2024-11-27 00:14:20,ES
U_0054360,CON_001430,17.49,2024-12-28 16:50:31,ES
U_0054361,CON_001225,1.83,2024-02-15 05:56:55,ES
U_0054362,CON_001865,13.75,2024-04-22 23:31:59,UK
U_0054363,CON_001364,2.47,2024-05-02 14:04:56,US
U_0054364,CON_004055,8.65,2024-08-28 15:00:53,??
U_0054365,CON_001177,2.23,2024-01-05 23:42:06,DE
U_0054366,CON_001848,0.97,2024-12-04 21:51:36,US
U_0054367,CON_002499,8.73,2024-08-22 06:34:41,FR
U_0054368,CON_002123,7.23,2024-12-18 09:52:04,ES
U_0054369,CON_001133,4.11,2024-07-10 20:03:04,ES
U_0054370,CON_002195,0.3,2024-01-06 00:33:40,??
U_0054371,CON_000585,5.16,2024-06-27 17:09:36,UK
U_0054372,CON_003211,1.29,2024-09-01 11:01:55,FR
U_0054373,CON_000475,3.56,2024-07-23 06:46:22,??
U_0054374,CON_004226,7.06,2024-02-26 03:00:24,US
U_0054375,CON_001756,22.42,2024-04-23 10:18:29,??
U_0054376,CON_004557,5.73,2024-10-17 01:07:01,UK
U_0054377,CON_004302,1.73,2024-11-18 01:20:34,DE
U_0054378,CON_005278,23.38,2024-08-02 03:16:32,ES
U_0054379,CON_005469,0.21,2024-09-25 15:32:34,DE
U_0054380,CON_000668,8.24,2024-02-01 15:11:01,??
U_0054381,CON_002084,2.43,2024-04-24 22:27:20,ES
U_0054382,CON_004451,11.33,2024-08-09 11:44:46,ES
U_0054383,CON_004786,3.22,2024-04-23 17:18:26,FR
U_0054384,CON_005310,4.48,2024-04-19 15:09:20,FR
U_0054385,CON_004874,11.77,2024-02-06 12:40:30,UK
U_0054386,CON_002221,18.25,2024-01-29 06:57:28,FR
U_0054387,CON_004440,1.61,2024-02-15 20:58:19,ES
U_0054388,CON_005484,2.81,2024-06-03 09:29:50,US
U_0054389,CON_001367,0.03,2024-10-18 20:40:02,ES
U_0054390,CON_005493,15.54,2024-10-01 08:55:31,US
U_0054391,CON_001345,23.52,2024-04-11 16:33:51,??
U_0054392,CON_001759,2.62,2024-08-07 11:44:56,??
U_0054393,CON_001570,3.88,2024-10-25 06:43:32,??
U_0054394,CON_001040,4.48,2024-06-09 12:53:31,FR
U_0054395,CON_001446,4.22,2024-04-07 03:25:34,DE
U_0054396,CON_004114,3.99,2024-08-30 19:49:25,DE
U_0054397,CON_002467,5.17,2024-11-24 01:58:09,FR
U_0054398,CON_003482,1.34,2024-08-17 22:31:44,??
U_0054399,CON_003238,0.48,2024-12-03 07:20:32,DE
U_0054400,CON_000979,10.29,2024-04-18 23:12:20,??
U_0054401,CON_004930,15.0,2024-09-10 20:54:29,US
U_0054402,CON_004782,13.29,2024-07-30 20:59:37,DE
U_0054403,CON_004646,7.88,2024-08-12 17:58:13,US
U_0054404,CON_003644,27.74,2024-09-17 21:02:36,FR
U_0054405,CON_000665,0.01,2024-11-28 01:17:38,FR
U_0054406,CON_000372,3.08,2024-07-01 02:54:19,DE
U_0054407,CON_004165,2.97,2024-09-17 10:42:48,ES
U_0054408,CON_000769,3.44,2024-01-17 00:37:30,UK
U_0054409,CON_004170,12.88,2024-08-20 20:37:28,DE
U_0054410,CON_003277,3.46,2024-06-10 13:57:08,FR
U_0054411,CON_001613,5.99,2024-10-06 00:19:58,FR
U_0054412,CON_001202,7.61,2024-04-27 19:51:14,FR
U_0054413,CON_000909,14.93,2024-08-11 14:59:53,UK
U_0054414,CON_001966,7.65,2024-05-27 11:42:27,UK
U_0054415,CON_005269,3.84,2024-05-05 04:35:17,ES
U_0054416,CON_001858,9.49,2024-04-10 19:26:51,UK
U_0054417,CON_003655,5.8,2024-05-25 00:16:34,FR
U_0054418,CON_002606,6.01,2024-08-28 07:55:20,DE
U_0054419,CON_001463,3.27,2024-01-21 20:43:39,UK
U_0054420,CON_000661,0.01,2024-01-22 09:03:13,FR
U_0054421,CON_002130,3.52,2024-11-23 21:20:32,DE
U_0054422,CON_002825,2.88,2024-01-09 04:41:47,UK
U_0054423,CON_005424,0.85,2024-09-09 17:13:21,UK
U_0054424,CON_002927,1.77,2024-09-16 11:34:55,US
U_0054425,CON_002474,31.66,2024-12-03 13:04:07,??
U_0054426,CON_002109,2.63,2024-07-15 19:18:54,UK
U_0054427,CON_003659,5.84,2024-01-10 03:31:27,UK
U_0054428,CON_001076,6.38,2024-07-08 23:38:46,ES
U_0054429,CON_001265,6.57,2024-04-04 01:49:11,??
U_0054430,CON_003917,0.39,2024-05-22 20:59:33,FR
U_0054431,CON_000229,11.81,2024-01-18 12:18:40,US
U_0054432,CON_000421,10.48,2024-12-09 18:37:25,UK
U_0054433,CON_002164,30.25,2024-02-05 18:57:30,FR
U_0054434,CON_004227,1.63,2024-05-08 06:59:28,UK
U_0054435,CON_005001,6.46,2024-09-11 11:28:57,ES
U_0054436,CON_005219,13.03,2024-12-07 14:48:45,ES
U_0054437,CON_005065,1.06,2024-03-25 20:48:11,FR
U_0054438,CON_004034,12.47,2024-04-17 12:05:47,DE
U_0054439,CON_002158,2.52,2024-07-24 02:10:11,UK
U_0054440,CON_002083,2.64,2024-04-20 07:26:55,DE
U_0054441,CON_001355,23.29,2024-02-24 06:15:30,FR
U_0054442,CON_001435,3.01,2024-08-14 06:42:45,US
U_0054443,CON_005388,7.02,2024-10-30 14:18:32,US
U_0054444,CON_002812,4.64,2024-09-22 00:07:07,UK
U_0054445,CON_005025,0.65,2024-09-13 10:34:08,UK
U_0054446,CON_003707,24.04,2024-08-04 21:03:29,US
U_0054447,CON_001644,1.92,2024-01-26 13:58:49,ES
U_0054448,CON_000261,2.49,2024-04-28 13:33:53,??
U_0054449,CON_001789,3.79,2024-08-06 01:54:44,UK
U_0054450,CON_004028,5.52,2024-08-14 03:37:12,FR
U_0054451,CON_002074,1.25,2024-07-11 17:19:02,UK
U_0054452,CON_004220,7.95,2024-07-22 23:25:33,FR
U_0054453,CON_002988,5.78,2024-03-28 19:09:25,US
U_0054454,CON_005307,2.89,2024-11-16 09:06:54,UK
U_0054455,CON_000428,9.44,2024-08-16 05:15:55,ES
U_0054456,CON_004299,5.77,2024-01-10 23:13:40,FR
U_0054457,CON_001737,14.7,2024-08-26 08:41:40,ES
U_0054458,CON_003588,15.47,2024-01-02 04:21:14,FR
U_0054459,CON_002203,31.34,2024-08-13 21:44:02,DE
U_0054460,CON_001822,0.56,2024-01-11 16:01:33,??
U_0054461,CON_001189,4.16,2024-06-28 16:17:26,ES
U_0054462,CON_000413,5.57,2024-02-14 08:06:56,??
U_0054463,CON_000428,2.13,2024-06-24 02:40:49,ES
U_0054464,CON_003279,20.41,2024-01-14 00:59:39,??
U_0054465,CON_005397,0.74,2024-02-19 02:03:36,ES
U_0054466,CON_000037,4.48,2024-08-21 10:30:03,ES
U_0054467,CON_005310,1.64,2024-01-10 16:46:48,ES
U_0054468,CON_004512,9.17,2024-03-09 19:29:18,US
U_0054469,CON_002020,9.77,2024-10-09 21:20:07,UK
U_0054470,CON_000017,16.48,2024-10-10 04:48:38,ES
U_0054471,CON_005236,4.21,2024-07-18 23:52:30,??
U_0054472,CON_003725,11.94,2024-01-15 17:14:25,DE
U_0054473,CON_003994,6.38,2024-11-15 21:32:35,FR
U_0054474,CON_001993,13.38,2024-09-20 13:53:30,??
U_0054475,CON_003562,0.71,2024-02-14 13:03:45,US
U_0054476,CON_005442,4.98,2024-03-27 20:53:00,??
U_0054477,CON_003128,1.31,2024-11-13 05:41:02,UK
U_0054478,CON_003957,12.5,2024-04-04 11:10:40,US
U_0054479,CON_002978,1.33,2024-11-24 02:06:12,??
U_0054480,CON_004160,0.06,2024-02-21 19:25:08,US
U_0054481,CON_002915,21.22,2024-07-04 06:15:57,??
U_0054482,CON_004765,5.3,2024-07-21 09:04:28,??
U_0054483,CON_004251,33.7,2024-01-06 18:53:31,DE
U_0054484,CON_003619,4.83,2024-08-24 07:51:04,UK
U_0054485,CON_003986,7.15,2024-02-14 09:24:03,DE
U_0054486,CON_000767,10.91,2024-02-03 21:06:49,DE
U_0054487,CON_002599,2.64,2024-12-11 23:48:49,UK
U_0054488,CON_003833,1.14,2024-08-08 10:36:38,US
U_0054489,CON_001920,8.66,2024-11-07 17:22:30,US
U_0054490,CON_001854,5.72,2024-02-12 07:53:12,US
U_0054491,CON_001906,14.03,2024-11-27 04:30:44,DE
U_0054492,CON_002723,0.37,2024-04-25 19:54:25,UK
U_0054493,CON_001822,6.3,2024-07-17 15:31:16,US
U_0054494,CON_004109,1.64,2024-08-03 03:31:54,FR
U_0054495,CON_001736,7.68,2024-03-14 04:47:18,DE
U_0054496,CON_004087,11.43,2024-06-28 22:14:22,ES
U_0054497,CON_004832,2.44,2024-07-08 15:21:51,US
U_0054498,CON_000306,5.26,2024-11-20 01:22:35,DE
U_0054499,CON_001511,4.36,2024-11-12 06:52:14,UK
U_0054500,CON_002021,11.25,2024-03-20 06:01:30,UK
U_0054501,CON_004376,7.33,2024-11-10 18:45:48,ES
U_0054502,CON_004851,1.03,2024-12-06 00:11:41,US
U_0054503,CON_002385,30.09,2024-05-15 11:09:38,ES
U_0054504,CON_000459,19.47,2024-11-24 16:53:05,UK
U_0054505,CON_002675,6.92,2024-11-27 15:05:53,US
U_0054506,CON_003579,12.02,2024-06-13 21:57:31,FR
U_0054507,CON_004868,0.16,2024-12-21 14:04:18,FR
U_0054508,CON_002372,1.8,2024-12-22 22:02:04,FR
U_0054509,CON_003757,11.68,2024-09-28 06:51:36,ES
U_0054510,CON_003112,0.9,2024-07-12 01:13:17,??
U_0054511,CON_000859,0.35,2024-01-28 11:14:03,US
U_0054512,CON_005013,7.65,2024-08-30 15:16:04,??
U_0054513,CON_001383,0.28,2024-12-07 08:25:21,FR
U_0054514,CON_003796,1.62,2024-04-24 11:45:22,??
U_0054515,CON_004297,0.67,2024-08-22 21:57:29,??
U_0054516,CON_000982,6.11,2024-11-06 05:14:57,ES
U_0054517,CON_001257,9.04,2024-09-09 10:59:48,US
U_0054518,CON_000360,1.62,2024-05-11 19:38:13,UK
U_0054519,CON_003780,5.06,2024-12-28 23:58:59,??
U_0054520,CON_004962,0.16,2024-05-11 01:10:32,FR
U_0054521,CON_005178,2.46,2024-06-07 01:23:45,FR
