con_id,cli_ref,p_type,val_mo,st,dt_start
CON_004834,C_03878,M2,61.08,-1,2021-07-17
CON_004835,C_00958,F2,101.17,-1,2023-02-23
CON_004836,C_04054,M1,96.91,-1,2022-10-27
CON_004837,C_02841,F2,68.91,1,2021-09-24
CON_004838,C_03673,M1,41.23,1,2022-06-20
CON_004839,C_03574,F1,63.83,1,2020-08-16
CON_004840,C_00171,M1,74.19,1,2021-01-08
CON_004841,C_01322,F1,119.99,0,2022-09-25
CON_004842,C_02360,F1,82.64,1,2020-01-14
CON_004843,C_01575,F1,87.9,1,2021-10-15
CON_004844,C_03845,M1,66.6,1,2022-11-09
CON_004845,C_02817,M2,52.22,1,2022-08-21
CON_004846,C_03590,M1,100.36,1,2022-10-12
CON_004847,C_01902,F2,66.97,-1,2020-11-30
CON_004848,C_04159,F2,119.44,1,2021-01-01
CON_004849,C_01800,M2,63.0,-1,2020-05-14
CON_004850,C_04815,M2,22.14,0,2022-06-03
CON_004851,C_02779,M2,86.67,1,2021-09-15
CON_004852,C_04933,F1,19.9,1,2020-07-12
CON_004853,C_03838,M2,41.3,1,2022-06-26
CON_004854,C_01075,M2,52.14,1,2021-12-02
CON_004855,C_02404,M2,92.65,1,2023-01-08
CON_004856,C_03198,M1,66.89,0,2021-01-09
CON_004857,C_03415,F2,18.01,1,2021-01-31
CON_004858,C_02952,F2,79.77,1,2020-08-10
CON_004859,C_03870,M2,58.2,1,2021-04-19
CON_004860,C_01328,F2,111.79,1,2021-03-12
CON_004861,C_01698,M1,67.45,1,2021-09-21
CON_004862,C_02314,F2,89.44,1,2022-10-24
CON_004863,C_00707,F1,37.98,1,2021-09-17
CON_004864,C_03956,M1,94.9,1,2021-10-17
CON_004865,C_01058,F2,90.7,1,2022-12-22
CON_004866,C_01420,F2,109.93,1,2022-08-24
CON_004867,C_01635,M1,18.55,1,2020-07-29
CON_004868,C_01281,F2,61.99,1,2021-09-06
CON_004869,C_04963,F2,86.31,1,2021-03-06
CON_004870,C_04032,M2,24.99,1,2023-03-15
CON_004871,C_00827,F1,58.11,1,2020-11-12
CON_004872,C_03408,M1,113.93,1,2021-10-25
CON_004873,C_04045,M2,60.77,1,2020-11-16
CON_004874,C_02488,F2,118.47,0,2021-01-28
CON_004875,C_01923,M1,20.97,1,2022-03-22
CON_004876,C_01716,M1,90.37,1,2020-12-17
CON_004877,C_04562,F1,76.01,1,2020-11-19
CON_004878,C_00386,F1,67.56,1,2020-11-17
CON_004879,C_00149,M1,116.94,1,2021-10-28
CON_004880,C_02940,F1,28.61,1,2022-11-23
CON_004881,C_02137,F1,109.08,1,2022-08-28
CON_004882,C_02925,F2,87.58,1,2022-05-03
CON_004883,C_01300,F1,42.19,1,2021-07-05
CON_004884,C_01432,F1,109.68,1,2021-04-13
CON_004885,C_04125,M2,60.08,1,2021-06-22
CON_004886,C_00262,F2,100.49,1,2022-08-24
CON_004887,C_00522,F2,55.83,1,2021-09-13
CON_004888,C_02767,M1,104.35,1,2022-01-29
CON_004889,C_03528,F1,81.85,1,2020-10-23
CON_004890,C_00934,M2,29.81,1,2021-09-19
CON_004891,C_01858,M2,83.21,1,2021-11-14
CON_004892,C_00989,F2,35.09,1,2021-12-25
CON_004893,C_04604,F1,58.25,1,2021-10-07
CON_004894,C_01836,M2,32.88,1,2022-07-10
CON_004895,C_03985,M1,17.31,1,2021-09-22
CON_004896,C_02113,F1,37.25,1,2022-05-21
CON_004897,C_02788,F1,71.32,1,2023-02-27
CON_004898,C_02911,F1,65.56,1,2022-03-16
CON_004899,C_00383,M2,67.66,1,2022-05-04
CON_004900,C_04564,F2,41.01,0,2020-01-12
CON_004901,C_02192,F2,86.94,0,2022-04-07
CON_004902,C_01239,M1,88.95,1,2020-04-23
CON_004903,C_04223,M2,52.59,-1,2022-04-17
CON_004904,C_04951,F1,107.52,1,2021-12-25
CON_004905,C_00854,M1,82.62,1,2020-10-13
CON_004906,C_00414,M1,89.87,0,2022-07-24
CON_004907,C_03587,F2,44.12,1,2021-07-15
CON_004908,C_03745,F1,15.06,1,2020-02-09
CON_004909,C_00909,F1,105.86,-1,2021-02-18
CON_004910,C_00868,M2,101.35,1,2021-03-03
CON_004911,C_04995,M2,27.94,1,2021-06-08
CON_004912,C_00835,M2,54.28,1,2021-08-26
CON_004913,C_04608,M1,84.44,0,2022-02-03
CON_004914,C_00344,F1,83.47,-1,2020-02-18
CON_004915,C_04156,F2,105.34,1,2021-10-21
CON_004916,C_00864,M1,29.73,0,2022-05-25
CON_004917,C_01369,M1,60.14,1,2022-02-22
CON_004918,C_00968,F2,25.21,-1,2021-10-29
CON_004919,C_01683,F2,55.91,1,2023-02-16
CON_004920,C_02963,M2,16.59,1,2023-02-20
CON_004921,C_01287,F2,109.32,1,2021-02-12
CON_004922,C_02394,F2,70.34,1,2021-03-16
CON_004923,C_03617,F2,104.23,1,2022-10-27
CON_004924,C_04145,F2,21.29,1,2022-06-20
CON_004925,C_04083,M2,38.88,1,2021-07-15
CON_004926,C_00814,M1,42.23,-1,2020-08-06
CON_004927,C_01264,F1,55.6,1,2020-06-01
CON_004928,C_02980,F1,99.3,1,2021-05-12
CON_004929,C_02742,M1,55.59,1,2020-11-24
CON_004930,C_01129,F1,36.49,0,2021-10-28
CON_004931,C_01008,F1,21.82,1,2022-09-09
CON_004932,C_01654,M1,23.35,0,2022-08-20
CON_004933,C_03598,F1,94.8,-1,2020-04-04
CON_004934,C_03406,F1,61.7,1,2022-03-09
CON_004935,C_00054,M1,91.25,1,2022-09-24
CON_004936,C_02010,F1,86.64,0,2021-05-26
CON_004937,C_03881,F2,29.21,0,2021-07-27
CON_004938,C_02797,M1,30.0,1,2023-04-15
CON_004939,C_02350,M2,94.31,1,2022-02-07
CON_004940,C_04138,F1,90.73,1,2020-05-01
CON_004941,C_01403,M2,54.69,1,2020-07-26
CON_004942,C_00699,F1,23.13,1,2020-04-24
CON_004943,C_02180,F2,16.27,1,2021-12-02
CON_004944,C_03051,M1,45.26,1,2021-07-19
CON_004945,C_03400,M2,15.97,1,2023-01-06
CON_004946,C_02955,M1,39.16,-1,2022-01-26
CON_004947,C_02011,M2,59.05,0,2022-06-16
CON_004948,C_01242,F1,27.75,-1,2021-08-05
CON_004949,C_04339,F2,25.95,0,2020-08-15
CON_004950,C_03455,M2,109.13,1,2022-08-24
CON_004951,C_01870,M2,76.47,0,2020-10-02
CON_004952,C_01131,F2,113.12,-1,2020-05-31
CON_004953,C_03513,F2,51.31,-1,2021-10-26
CON_004954,C_03387,F2,86.1,1,2022-04-27
CON_004955,C_03354,F2,36.49,1,2020-11-06
CON_004956,C_03759,F2,79.93,1,2020-11-04
CON_004957,C_04229,M1,28.61,1,2021-09-04
CON_004958,C_02964,F1,15.22,-1,2023-03-21
CON_004959,C_00244,F1,112.81,1,2021-02-13
CON_004960,C_03626,M2,73.26,0,2023-02-24
CON_004961,C_01193,F2,112.33,1,2020-06-29
CON_004962,C_00082,M1,50.05,1,2022-06-16
CON_004963,C_04239,M1,49.42,1,2021-05-17
CON_004964,C_00571,M2,57.07,1,2021-11-02
CON_004965,C_00695,F2,89.13,1,2023-03-18
CON_004966,C_02772,F1,74.41,1,2023-01-24
CON_004967,C_02579,F2,112.16,1,2021-06-17
CON_004968,C_03291,M1,17.67,1,2023-02-14
CON_004969,C_01347,F2,89.36,1,2022-12-23
CON_004970,C_03556,F1,49.68,0,2021-08-19
CON_004971,C_00504,F1,33.92,1,2020-02-14
CON_004972,C_03222,M2,68.59,1,2020-10-14
CON_004973,C_00304,M1,68.03,1,2020-05-19
CON_004974,C_01237,F2,29.39,1,2021-10-04
CON_004975,C_04707,F2,36.2,1,2022-01-09
CON_004976,C_00474,M2,57.86,1,2022-07-02
CON_004977,C_04259,M2,57.93,-1,2021-03-15
CON_004978,C_02423,M2,48.34,1,2021-01-12
CON_004979,C_03435,M1,30.6,1,2021-10-19
CON_004980,C_03294,F2,15.46,1,2022-08-17
CON_004981,C_04536,M2,116.87,1,2021-04-11
CON_004982,C_02494,M1,114.07,1,2022-08-01
CON_004983,C_02570,F2,65.78,1,2022-01-11
CON_004984,C_02820,F1,119.48,1,2021-11-13
CON_004985,C_00065,M2,85.73,1,2021-02-11
CON_004986,C_02292,M1,22.23,1,2021-06-14
CON_004987,C_04324,F2,27.36,0,2021-06-06
CON_004988,C_01204,F2,111.19,1,2020-02-17
CON_004989,C_03310,M2,81.16,1,2020-10-14
CON_004990,C_03656,M2,103.53,0,2020-09-01
CON_004991,C_01681,F2,109.32,1,2022-04-21
CON_004992,C_04460,M1,62.03,1,2022-05-25
CON_004993,C_03623,F1,20.1,0,2022-03-22
CON_004994,C_02829,F2,34.77,1,2022-09-23
CON_004995,C_03314,M1,21.99,1,2020-04-08
CON_004996,C_01617,M2,34.82,-1,2022-12-18
CON_004997,C_02471,F2,58.11,-1,2020-05-03
CON_004998,C_00691,M2,27.41,1,2022-11-15
CON_004999,C_00303,F1,32.51,1,2022-02-03
CON_005000,C_04403,M2,61.81,1,2020-02-03
CON_005001,C_02741,F1,50.72,1,2023-03-04
CON_005002,C_03195,M2,64.1,1,2022-06-14
CON_005003,C_01033,M2,60.06,1,2020-03-06
CON_005004,C_04264,F1,82.67,0,2022-10-29
CON_005005,C_04431,M2,113.4,1,2021-10-31
CON_005006,C_02326,M1,26.33,0,2023-01-08
CON_005007,C_01751,M2,25.42,1,2022-10-04
CON_005008,C_00761,F2,104.54,1,2021-08-01
CON_005009,C_04192,M2,68.17,1,2023-03-23
CON_005010,C_04521,M1,95.47,1,2021-11-14
CON_005011,C_02558,F2,37.62,1,2020-05-17
CON_005012,C_04271,M1,102.03,0,2020-06-03
CON_005013,C_02792,F2,112.0,1,2023-03-03
CON_005014,C_01311,M2,81.73,1,2020-07-07
CON_005015,C_00192,M1,26.12,1,2023-02-17
CON_005016,C_00229,M2,109.01,1,2020-08-18
CON_005017,C_04424,F2,98.21,1,2022-12-25
CON_005018,C_04854,M1,93.84,0,2020-11-20
CON_005019,C_02120,F1,18.86,1,2022-11-17
CON_005020,C_01978,M1,98.89,1,2020-06-28
CON_005021,C_02490,M2,29.48,-1,2023-03-21
CON_005022,C_03464,F1,38.35,1,2022-08-17
CON_005023,C_04140,F1,75.6,1,2021-01-25
CON_005024,C_00905,F2,42.82,1,2020-05-29
CON_005025,C_00492,F1,84.44,1,2022-06-01
CON_005026,C_03056,F1,78.85,1,2021-07-21
CON_005027,C_02128,F2,26.36,1,2022-08-11
CON_005028,C_04158,M1,83.88,1,2022-07-13
CON_005029,C_02904,M2,112.02,1,2020-11-07
CON_005030,C_01015,M1,31.92,1,2021-11-07
CON_005031,C_00392,F1,77.69,1,2020-05-29
CON_005032,C_01022,M2,50.9,0,2021-01-07
CON_005033,C_03677,M1,63.26,0,2023-03-24
CON_005034,C_02441,M2,45.14,1,2021-11-26
CON_005035,C_04690,F1,52.18,1,2022-07-18
CON_005036,C_00043,M1,18.04,1,2022-12-16
CON_005037,C_03713,M2,118.06,1,2022-06-04
CON_005038,C_02777,M2,80.6,-1,2020-02-13
CON_005039,C_01935,M1,67.57,1,2022-04-02
CON_005040,C_04765,M1,55.29,1,2023-03-23
CON_005041,C_04634,F1,71.63,1,2021-08-24
CON_005042,C_04369,F2,54.91,1,2020-01-14
CON_005043,C_04879,M2,52.79,1,2022-03-09
CON_005044,C_01916,M1,63.71,1,2020-02-08
CON_005045,C_02870,M1,43.98,1,2020-01-18
CON_005046,C_02452,M1,33.91,1,2021-04-06
CON_005047,C_02331,M2,73.44,1,2021-10-22
CON_005048,C_04693,F1,103.49,1,2022-05-24
CON_005049,C_01147,F2,31.05,1,2020-11-04
CON_005050,C_03094,M2,18.44,0,2021-06-14
CON_005051,C_04258,F1,40.92,1,2021-04-01
CON_005052,C_02029,M2,117.87,-1,2023-04-11
CON_005053,C_00863,M2,102.02,1,2021-10-30
CON_005054,C_02686,M1,77.57,1,2022-12-26
CON_005055,C_04231,F1,112.57,1,2022-07-26
CON_005056,C_04771,M1,61.75,1,2021-02-14
CON_005057,C_01578,M1,118.24,-1,2023-03-22
CON_005058,C_02960,F1,46.11,1,2021-12-27
CON_005059,C_03722,M1,40.23,1,2023-03-27
CON_005060,C_00803,M1,82.0,-1,2020-11-08
CON_005061,C_01201,F2,54.71,1,2021-01-21
CON_005062,C_03488,F1,80.77,1,2020-10-30
CON_005063,C_03376,F1,47.02,1,2021-02-26
CON_005064,C_00672,M1,79.88,1,2021-09-23
CON_005065,C_00756,M1,43.95,1,2021-01-06
CON_005066,C_00510,F1,20.35,1,2020-07-25
CON_005067,C_03481,F1,110.77,0,2020-02-23
CON_005068,C_01066,M2,107.74,0,2022-12-28
CON_005069,C_03902,F1,116.93,1,2020-03-21
CON_005070,C_01760,M2,90.24,1,2020-09-17
CON_005071,C_03655,M1,86.69,1,2023-01-11
CON_005072,C_00640,F2,73.7,1,2021-12-14
CON_005073,C_03026,F2,28.22,1,2020-05-21
CON_005074,C_04312,M2,34.87,0,2021-11-01
CON_005075,C_03300,M1,45.39,1,2021-10-07
CON_005076,C_04819,M1,108.47,1,2021-04-16
CON_005077,C_04580,M1,33.16,1,2021-03-03
CON_005078,C_04252,F1,111.9,1,2021-02-17
CON_005079,C_03235,M1,69.89,1,2021-09-12
CON_005080,C_02161,F1,90.13,1,2020-11-30
CON_005081,C_04787,M2,26.58,1,2022-05-18
CON_005082,C_04087,F2,43.25,1,2021-07-09
CON_005083,C_03469,M2,115.64,1,2021-04-22
CON_005084,C_03606,M1,42.95,1,2021-03-20
CON_005085,C_04011,M1,46.13,-1,2021-12-28
CON_005086,C_03416,M2,35.75,1,2020-02-25
CON_005087,C_01335,F1,28.55,1,2020-10-08
CON_005088,C_01183,F1,39.49,1,2022-06-19
CON_005089,C_04144,F1,82.44,1,2020-09-09
CON_005090,C_01042,F2,62.81,-1,2022-02-07
CON_005091,C_03972,F2,73.14,1,2020-02-22
CON_005092,C_03750,M1,27.85,-1,2022-06-28
CON_005093,C_01060,M2,99.22,1,2021-03-03
CON_005094,C_04205,M2,97.33,1,2022-02-18
CON_005095,C_04335,M1,17.27,1,2020-04-10
CON_005096,C_00968,F1,55.27,1,2022-07-04
CON_005097,C_01742,F2,22.22,1,2022-06-17
CON_005098,C_03731,M2,98.17,0,2022-03-28
CON_005099,C_03878,M1,92.41,1,2021-02-10
CON_005100,C_00268,F1,109.71,1,2021-02-25
CON_005101,C_01285,F1,39.82,1,2022-02-18
CON_005102,C_04580,F2,62.91,1,2020-09-12
CON_005103,C_03026,F2,34.37,1,2020-07-09
CON_005104,C_00973,M1,53.98,1,2020-12-24
CON_005105,C_04929,M1,69.84,1,2022-11-03
CON_005106,C_03348,F1,20.6,1,2023-03-30
CON_005107,C_00904,F1,90.06,1,2022-11-23
CON_005108,C_00991,M2,72.05,1,2020-09-06
CON_005109,C_03028,F1,102.04,1,2020-11-29
CON_005110,C_04684,M1,43.54,-1,2021-03-05
CON_005111,C_02373,F2,109.85,0,2020-09-03
CON_005112,C_00330,M1,119.86,1,2022-09-28
CON_005113,C_04283,M2,111.53,1,2022-01-03
CON_005114,C_01256,M2,96.68,1,2021-10-10
CON_005115,C_00965,F2,100.3,1,2022-04-30
CON_005116,C_03044,M1,75.24,0,2021-01-26
CON_005117,C_02498,M2,34.97,1,2021-03-06
CON_005118,C_03068,M1,86.09,0,2020-07-04
CON_005119,C_02485,M2,89.84,1,2022-11-04
CON_005120,C_02409,F2,118.47,1,2022-01-06
CON_005121,C_03981,M2,71.84,1,2022-09-05
CON_005122,C_00230,M1,43.49,1,2021-06-06
CON_005123,C_01171,M1,86.79,1,2022-11-07
CON_005124,C_01165,M2,117.83,1,2020-08-17
CON_005125,C_04831,F1,33.61,1,2022-07-24
CON_005126,C_03456,F2,49.23,1,2020-02-03
CON_005127,C_00399,F2,71.9,0,2020-01-15
CON_005128,C_02500,M2,32.87,1,2022-02-17
CON_005129,C_02323,M2,17.33,1,2022-05-10
CON_005130,C_01767,F1,50.38,-1,2022-03-30
CON_005131,C_01500,F2,105.86,0,2020-07-23
CON_005132,C_04005,F1,19.56,1,2021-12-27
CON_005133,C_00018,F2,60.04,1,2022-01-08
CON_005134,C_01003,M2,95.03,1,2021-09-26
CON_005135,C_04486,F2,115.08,1,2020-05-13
CON_005136,C_02857,F2,118.47,1,2022-06-08
CON_005137,C_00554,F2,59.31,1,2021-09-07
CON_005138,C_00367,F1,114.79,1,2021-04-14
CON_005139,C_03421,F1,18.72,1,2020-06-21
CON_005140,C_03942,F2,93.32,1,2022-03-09
CON_005141,C_04695,M1,82.49,1,2022-08-23
CON_005142,C_02538,F1,41.2,1,2020-02-02
CON_005143,C_04635,M2,68.27,1,2021-07-16
CON_005144,C_03706,M2,28.6,1,2021-10-24
CON_005145,C_02768,F2,106.52,1,2020-04-02
CON_005146,C_03091,M2,52.58,0,2020-10-15
CON_005147,C_03894,F1,80.73,1,2021-05-24
CON_005148,C_04962,M1,31.67,1,2020-12-29
CON_005149,C_01088,M1,36.65,1,2023-03-02
CON_005150,C_01135,M1,119.16,1,2020-01-19
CON_005151,C_04136,M2,94.07,1,2020-09-19
CON_005152,C_03776,F2,116.01,1,2022-11-28
CON_005153,C_03686,M2,46.06,-1,2020-11-14
CON_005154,C_03679,F2,32.28,1,2020-10-14
CON_005155,C_01221,M1,67.82,1,2022-08-20
CON_005156,C_02665,F1,66.94,0,2020-03-20
CON_005157,C_00732,M2,33.37,-1,2020-05-05
CON_005158,C_03356,F1,91.99,1,2021-03-05
CON_005159,C_03173,M1,52.99,1,2021-08-23
CON_005160,C_01908,F2,34.57,1,2022-01-31
CON_005161,C_03240,F1,49.86,1,2022-04-29
CON_005162,C_02778,M2,74.18,1,2020-11-18
CON_005163,C_04432,F1,91.28,0,2022-05-08
CON_005164,C_00376,F1,65.6,1,2020-12-19
CON_005165,C_03630,M2,70.19,1,2020-12-23
CON_005166,C_02273,F2,29.59,1,2022-11-28
CON_005167,C_00726,M2,111.04,-1,2020-11-06
CON_005168,C_01357,M1,112.52,1,2021-01-06
CON_005169,C_00204,F2,86.76,1,2022-01-17
CON_005170,C_04686,F1,16.85,1,2020-08-12
CON_005171,C_02531,M2,71.39,1,2020-11-28
CON_005172,C_04597,M1,81.07,1,2020-03-02
CON_005173,C_01015,M2,119.44,1,2022-10-15
CON_005174,C_04583,F2,119.59,1,2021-02-21
CON_005175,C_00698,M1,105.05,1,2021-09-18
CON_005176,C_01577,F1,21.7,1,2022-04-06
CON_005177,C_04439,F2,115.09,1,2022-02-03
CON_005178,C_04726,M1,79.33,-1,2021-06-27
CON_005179,C_00434,F2,99.09,1,2021-10-19
CON_005180,C_04672,F1,57.76,1,2020-02-28
CON_005181,C_04275,M1,48.57,1,2020-02-22
CON_005182,C_01552,M2,63.64,1,2021-11-10
CON_005183,C_03899,M2,30.42,1,2020-02-28
CON_005184,C_04118,F1,52.49,1,2022-08-21
CON_005185,C_00153,M1,105.05,1,2020-03-11
CON_005186,C_00986,F1,18.98,1,2020-10-22
CON_005187,C_04357,F1,30.84,1,2022-04-14
CON_005188,C_01473,F2,28.14,-1,2020-04-05
CON_005189,C_00156,M2,57.32,1,2023-01-09
CON_005190,C_02253,F1,119.68,1,2022-02-11
CON_005191,C_01686,F2,33.2,1,2022-12-11
CON_005192,C_02010,F1,30.28,1,2020-12-13
CON_005193,C_04748,F1,111.08,1,2020-11-19
CON_005194,C_03640,F1,107.62,0,2020-07-24
CON_005195,C_00694,M2,18.39,1,2020-01-31
CON_005196,C_04371,M1,93.93,1,2021-12-15
CON_005197,C_04972,M2,83.82,1,2021-04-01
CON_005198,C_02625,F2,95.61,-1,2020-07-07
CON_005199,C_03292,M1,66.92,1,2022-05-09
CON_005200,C_04825,F2,119.09,1,2020-05-15
CON_005201,C_00369,F1,19.6,1,2020-08-18
CON_005202,C_04027,M1,39.61,1,2022-09-01
CON_005203,C_00191,F2,56.64,1,2022-08-09
CON_005204,C_02785,F1,62.23,1,2022-04-30
CON_005205,C_03581,F2,111.74,1,2023-01-04
CON_005206,C_01479,F2,73.8,1,2022-06-20
CON_005207,C_03400,M2,19.74,1,2020-10-02
CON_005208,C_00198,F1,57.83,1,2020-01-02
CON_005209,C_04325,M2,58.73,1,2021-09-29
CON_005210,C_02600,M1,116.38,1,2022-09-02
CON_005211,C_03130,F1,77.92,1,2022-08-19
CON_005212,C_02107,M2,81.74,1,2021-06-10
CON_005213,C_00746,M2,89.89,1,2020-09-19
CON_005214,C_00940,M1,95.85,1,2021-10-23
CON_005215,C_00814,F2,81.68,1,2023-01-10
CON_005216,C_04439,F2,39.91,1,2022-01-18
CON_005217,C_01378,F2,106.77,1,2020-07-16
CON_005218,C_02338,M1,91.87,1,2022-09-05
CON_005219,C_01180,M2,92.9,1,2022-10-06
CON_005220,C_01497,F1,119.64,1,2023-03-15
CON_005221,C_02094,M1,99.27,1,2021-02-05
CON_005222,C_00735,F2,102.06,1,2020-09-14
CON_005223,C_01264,F2,114.9,1,2021-03-25
CON_005224,C_02514,F1,30.87,1,2022-11-20
CON_005225,C_03337,M1,67.26,0,2020-09-22
CON_005226,C_01387,F2,75.96,-1,2020-10-19
CON_005227,C_00483,M1,49.57,1,2021-04-06
CON_005228,C_02665,M2,103.14,0,2020-06-17
CON_005229,C_01487,M1,95.05,1,2020-07-13
CON_005230,C_00223,M2,90.69,-1,2022-04-07
CON_005231,C_00480,F1,119.7,0,2021-08-01
CON_005232,C_02442,M2,42.24,-1,2020-08-03
CON_005233,C_03195,M2,92.22,1,2021-05-26
CON_005234,C_00809,F1,72.9,1,2021-04-08
CON_005235,C_02622,F2,47.86,1,2021-05-28
CON_005236,C_01168,F1,31.86,1,2021-01-13
CON_005237,C_03382,M1,109.07,1,2021-09-08
CON_005238,C_02656,F1,77.52,0,2021-11-04
CON_005239,C_02113,M1,101.62,1,2022-08-04
CON_005240,C_03077,F2,72.26,1,2022-11-30
CON_005241,C_00991,M1,38.1,1,2022-11-24
CON_005242,C_00425,F1,50.44,1,2023-03-28
CON_005243,C_01660,F1,55.06,0,2021-06-30
CON_005244,C_01963,F2,117.16,0,2020-09-26
CON_005245,C_04891,F1,15.59,1,2021-11-02
CON_005246,C_04801,F2,118.49,1,2022-05-14
CON_005247,C_01938,F2,117.95,1,2022-02-06
CON_005248,C_04039,F1,119.6,1,2020-10-24
CON_005249,C_04167,M2,65.04,1,2023-04-01
CON_005250,C_04133,M1,116.2,1,2020-03-11
CON_005251,C_03155,M2,56.54,1,2022-02-27
CON_005252,C_00943,F2,17.76,1,2020-04-08
CON_005253,C_02207,M1,38.56,1,2021-02-09
CON_005254,C_00497,M2,114.26,1,2021-01-08
CON_005255,C_02608,F1,16.45,1,2020-01-30
CON_005256,C_03808,M2,72.33,1,2020-10-19
CON_005257,C_04532,M1,22.94,-1,2020-03-10
CON_005258,C_03335,M1,45.07,1,2021-05-02
CON_005259,C_00537,M1,24.25,1,2020-11-27
CON_005260,C_03967,M1,105.25,1,2022-03-23
CON_005261,C_00237,M2,77.06,0,2021-10-22
CON_005262,C_03339,F1,109.72,1,2020-01-24
CON_005263,C_01915,F1,87.28,1,2023-03-17
CON_005264,C_00153,M1,116.96,1,2022-09-11
CON_005265,C_02205,F1,68.54,1,2022-09-17
CON_005266,C_04539,M2,82.06,1,2021-12-05
CON_005267,C_04802,F1,75.51,1,2021-01-19
CON_005268,C_00832,F2,65.85,0,2023-03-28
CON_005269,C_02018,F1,103.83,1,2022-04-10
CON_005270,C_04545,M1,82.68,1,2022-07-14
CON_005271,C_01029,F1,99.14,0,2021-03-15
CON_005272,C_02496,F1,97.57,1,2022-07-17
CON_005273,C_04656,F1,35.06,1,2021-06-22
CON_005274,C_03333,F1,83.27,1,2023-01-22
CON_005275,C_03654,F2,35.96,0,2022-06-19
CON_005276,C_00688,M2,76.25,1,2020-08-29
CON_005277,C_04100,M1,86.13,1,2021-07-26
CON_005278,C_01667,M1,119.71,1,2022-11-19
CON_005279,C_01167,F1,18.21,-1,2021-11-21
CON_005280,C_03059,M2,24.58,-1,2021-11-21
CON_005281,C_04428,F1,23.09,1,2021-01-16
CON_005282,C_01378,F2,56.83,1,2021-06-06
CON_005283,C_02009,M2,101.27,1,2021-11-29
CON_005284,C_04404,M2,103.63,1,2022-09-25
CON_005285,C_03472,M2,92.38,0,2023-01-29
CON_005286,C_04548,M2,109.17,1,2022-07-23
CON_005287,C_03701,F1,48.9,1,2020-07-16
CON_005288,C_00343,F2,24.26,1,2021-12-02
CON_005289,C_00009,M2,21.11,1,2022-11-29
CON_005290,C_03807,M1,104.47,1,2021-06-22
CON_005291,C_02370,M1,91.7,1,2020-05-09
CON_005292,C_01372,F2,88.35,1,2022-01-18
CON_005293,C_00005,M1,50.67,1,2022-05-23
CON_005294,C_00493,F1,54.89,1,2020-02-22
CON_005295,C_03951,F1,115.6,1,2023-01-17
CON_005296,C_02239,F2,21.7,-1,2020-09-15
CON_005297,C_04898,M2,96.24,1,2020-07-12
CON_005298,C_02056,M1,47.51,-1,2021-04-10
CON_005299,C_03115,M1,19.1,1,2022-07-25
CON_005300,C_02879,F2,92.97,0,2020-08-15
CON_005301,C_01743,F2,49.75,1,2020-09-03
CON_005302,C_04794,M1,90.83,1,2023-02-01
CON_005303,C_04181,M2,89.3,1,2021-08-28
CON_005304,C_02305,F2,71.15,1,2020-09-15
CON_005305,C_00373,F1,96.62,-1,2021-12-12
CON_005306,C_01323,M1,76.01,1,2021-09-20
CON_005307,C_04376,F2,45.1,1,2022-07-15
CON_005308,C_04613,F2,92.08,1,2022-06-12
CON_005309,C_00573,F2,76.86,1,2023-02-07
CON_005310,C_02463,M1,16.34,1,2020-06-18
CON_005311,C_00735,F1,109.67,1,2022-10-30
CON_005312,C_03239,F1,72.29,1,2021-01-08
CON_005313,C_01008,M1,106.21,1,2022-03-25
CON_005314,C_01145,F2,107.69,1,2022-11-12
CON_005315,C_04559,M1,61.72,1,2021-02-03
CON_005316,C_02290,M1,68.3,1,2020-10-17
CON_005317,C_03539,F2,58.65,-1,2021-03-30
CON_005318,C_01728,M1,62.19,1,2020-02-04
CON_005319,C_04136,M2,108.99,1,2021-02-10
CON_005320,C_02608,F1,97.76,1,2021-12-25
CON_005321,C_02807,M2,28.29,1,2022-12-12
CON_005322,C_02142,M2,79.08,1,2020-11-06
CON_005323,C_03709,M2,119.57,1,2023-02-26
CON_005324,C_02237,M1,77.53,1,2022-12-22
CON_005325,C_02015,F2,97.52,1,2022-12-11
CON_005326,C_02635,M1,95.75,1,2020-04-06
CON_005327,C_02799,F1,51.78,1,2022-12-27
CON_005328,C_01726,M1,54.04,1,2022-01-12
CON_005329,C_03767,M1,91.03,1,2023-01-09
CON_005330,C_04912,M1,67.5,1,2021-04-16
CON_005331,C_02691,M1,74.91,1,2022-12-23
CON_005332,C_00131,M2,89.86,1,2020-12-07
CON_005333,C_01096,F2,96.65,0,2022-02-05
CON_005334,C_00017,F1,43.51,1,2020-11-21
CON_005335,C_04988,F1,30.41,-1,2020-07-24
CON_005336,C_03904,F1,45.64,1,2020-12-05
CON_005337,C_00036,M1,68.29,1,2021-04-08
CON_005338,C_00079,F1,50.92,1,2020-11-07
CON_005339,C_01422,M2,74.68,1,2023-01-12
CON_005340,C_03385,F2,20.61,1,2022-05-18
CON_005341,C_04554,M1,68.52,1,2021-02-18
CON_005342,C_04006,M1,53.64,1,2021-07-24
CON_005343,C_03218,M2,71.14,1,2020-04-10
CON_005344,C_04409,F1,59.37,1,2022-03-31
CON_005345,C_00665,M1,44.84,1,2021-08-30
CON_005346,C_00636,M1,109.93,0,2022-03-09
CON_005347,C_04413,M2,34.4,1,2022-12-04
CON_005348,C_00254,M2,86.54,1,2022-05-12
